States,Years,Quarter,Pincodes,Transaction_count,Transaction_amount
Haryana,2023,4,122001.0,2474,3601541
Haryana,2023,4,121004.0,1608,2280862
Haryana,2023,4,122006.0,1540,2280572
Haryana,2023,4,121003.0,1511,2075904
Haryana,2023,4,121001.0,1315,1743232
Haryana,2023,4,122002.0,1222,1660548
Haryana,2023,4,123401.0,1180,2185547
Haryana,2023,4,124507.0,949,1709667
Haryana,2023,4,121102.0,908,1654000
Haryana,2023,4,122003.0,895,1330139
Haryana,2024,1,122001.0,2542,3582671
Haryana,2024,1,121004.0,1820,2595411
Haryana,2024,1,121003.0,1600,2067243
Haryana,2024,1,122006.0,1493,2163779
Haryana,2024,1,123401.0,1447,2224599
Haryana,2024,1,122002.0,1317,2052922
Haryana,2024,1,121001.0,1212,1653002
Haryana,2024,1,124507.0,1018,1611721
Haryana,2024,1,122003.0,964,1434346
Haryana,2024,1,121102.0,917,1696527
Haryana,2024,2,122001.0,2356,3374341
Haryana,2024,2,121004.0,1529,2065332
Haryana,2024,2,122006.0,1347,1900231
Haryana,2024,2,123401.0,1312,1947044
Haryana,2024,2,121003.0,1260,1789551
Haryana,2024,2,122002.0,1141,1498756
Haryana,2024,2,121001.0,1010,1433101
Haryana,2024,2,124507.0,882,1541899
Haryana,2024,2,122003.0,877,1531295
Haryana,2024,2,124001.0,819,1648092
Haryana,2024,3,122001.0,2270,3090606
Haryana,2024,3,121004.0,1712,2546658
Haryana,2024,3,122006.0,1545,2122754
Haryana,2024,3,122002.0,1482,2094086
Haryana,2024,3,123401.0,1270,1825757
Haryana,2024,3,121001.0,1065,1440186
Haryana,2024,3,124001.0,936,1851219
Haryana,2024,3,122017.0,919,1321420
Haryana,2024,3,121102.0,888,1523600
Haryana,2024,3,122004.0,851,1088139
Haryana,2024,4,122001.0,2604,3793725
Haryana,2024,4,121004.0,2247,3131294
Haryana,2024,4,123401.0,1828,2764894
Haryana,2024,4,122006.0,1781,2600616
Haryana,2024,4,122002.0,1563,2311409
Haryana,2024,4,121001.0,1349,1906209
Haryana,2024,4,121102.0,1250,2042046
Haryana,2024,4,124001.0,1070,1893128
Haryana,2024,4,122004.0,1035,1492730
Haryana,2024,4,124507.0,1017,1521988
Himachal Pradesh,2020,2,175141.0,63,7664
Himachal Pradesh,2020,2,173205.0,53,10096
Himachal Pradesh,2020,2,175001.0,34,5929
Himachal Pradesh,2020,2,171216.0,22,3492
Himachal Pradesh,2020,2,174101.0,16,3927
Himachal Pradesh,2020,2,173213.0,9,1386
Himachal Pradesh,2020,2,173025.0,8,1512
Himachal Pradesh,2020,2,171219.0,8,1416
Himachal Pradesh,2020,2,176047.0,7,1674
Himachal Pradesh,2020,2,177040.0,6,1217
Himachal Pradesh,2020,3,173205.0,55,13283
Himachal Pradesh,2020,3,174101.0,21,8918
Himachal Pradesh,2020,3,173025.0,17,5860
Himachal Pradesh,2020,3,173212.0,13,2869
Himachal Pradesh,2020,3,173220.0,12,3461
Himachal Pradesh,2020,3,171001.0,11,2471
Himachal Pradesh,2020,3,175001.0,10,3853
Himachal Pradesh,2020,3,175140.0,9,1719
Himachal Pradesh,2020,3,176061.0,9,2587
Himachal Pradesh,2020,3,171202.0,8,4065
Himachal Pradesh,2020,4,173205.0,79,40346
Himachal Pradesh,2020,4,174101.0,40,22180
Himachal Pradesh,2020,4,173025.0,18,10577
Himachal Pradesh,2020,4,176061.0,17,23719
Himachal Pradesh,2020,4,173030.0,14,11197
Himachal Pradesh,2020,4,171010.0,9,4613
Himachal Pradesh,2020,4,171001.0,8,11100
Himachal Pradesh,2020,4,174103.0,8,6154
Himachal Pradesh,2020,4,174303.0,7,4018
Himachal Pradesh,2020,4,172001.0,7,11771
Himachal Pradesh,2021,1,173205.0,127,52084
Himachal Pradesh,2021,1,174101.0,44,18385
Himachal Pradesh,2021,1,173025.0,30,23680
Himachal Pradesh,2021,1,176061.0,29,14967
Himachal Pradesh,2021,1,171001.0,20,30386
Himachal Pradesh,2021,1,173030.0,19,10086
Himachal Pradesh,2021,1,177001.0,19,26067
Himachal Pradesh,2021,1,175131.0,17,10538
Himachal Pradesh,2021,1,174001.0,16,14355
Himachal Pradesh,2021,1,173212.0,15,20803
Himachal Pradesh,2021,2,173205.0,118,81179
Himachal Pradesh,2021,2,174101.0,56,40364
Himachal Pradesh,2021,2,173025.0,33,39196
Himachal Pradesh,2021,2,173030.0,22,17002
Himachal Pradesh,2021,2,176061.0,21,17775
Himachal Pradesh,2021,2,173001.0,20,23973
Himachal Pradesh,2021,2,176310.0,16,15374
Himachal Pradesh,2021,2,173212.0,16,14258
Himachal Pradesh,2021,2,177001.0,13,15476
Himachal Pradesh,2021,2,174001.0,13,5913
Himachal Pradesh,2021,3,173205.0,163,139002
Himachal Pradesh,2021,3,175131.0,122,70902
Himachal Pradesh,2021,3,174101.0,96,97685
Himachal Pradesh,2021,3,173025.0,59,56478
Himachal Pradesh,2021,3,176310.0,37,43073
Himachal Pradesh,2021,3,174001.0,30,21021
Himachal Pradesh,2021,3,176061.0,27,48970
Himachal Pradesh,2021,3,173212.0,26,21954
Himachal Pradesh,2021,3,174103.0,25,35232
Himachal Pradesh,2021,3,177001.0,25,36334
Himachal Pradesh,2021,4,173205.0,222,214385
Himachal Pradesh,2021,4,174101.0,112,148548
Himachal Pradesh,2021,4,173025.0,73,131035
Himachal Pradesh,2021,4,173212.0,41,61373
Himachal Pradesh,2021,4,177203.0,39,26688
Himachal Pradesh,2021,4,177001.0,36,59995
Himachal Pradesh,2021,4,176061.0,36,54939
Himachal Pradesh,2021,4,176001.0,34,56416
Himachal Pradesh,2021,4,173030.0,34,43760
Himachal Pradesh,2021,4,173001.0,30,55686
Himachal Pradesh,2022,1,173205.0,237,291025
Himachal Pradesh,2022,1,173025.0,105,187513
Himachal Pradesh,2022,1,174101.0,101,177982
Himachal Pradesh,2022,1,177001.0,49,76570
Himachal Pradesh,2022,1,176001.0,42,75074
Himachal Pradesh,2022,1,176310.0,41,70958
Himachal Pradesh,2022,1,173001.0,41,91955
Himachal Pradesh,2022,1,173030.0,40,60819
Himachal Pradesh,2022,1,176081.0,36,42538
Himachal Pradesh,2022,1,176061.0,36,80375
Himachal Pradesh,2022,2,173205.0,230,305655
Himachal Pradesh,2022,2,174101.0,137,217224
Himachal Pradesh,2022,2,173025.0,93,120748
Himachal Pradesh,2022,2,176061.0,58,89644
Himachal Pradesh,2022,2,176052.0,54,70622
Himachal Pradesh,2022,2,175131.0,50,92229
Himachal Pradesh,2022,2,174303.0,40,100739
Himachal Pradesh,2022,2,177001.0,35,62784
Himachal Pradesh,2022,2,176001.0,35,62814
Himachal Pradesh,2022,2,173212.0,33,47871
Himachal Pradesh,2022,3,173205.0,371,404794
Himachal Pradesh,2022,3,173025.0,147,216148
Himachal Pradesh,2022,3,174101.0,135,228621
Himachal Pradesh,2022,3,173212.0,58,102411
Himachal Pradesh,2022,3,176052.0,56,51813
Himachal Pradesh,2022,3,176061.0,55,77694
Himachal Pradesh,2022,3,173001.0,54,90504
Himachal Pradesh,2022,3,176001.0,54,85828
Himachal Pradesh,2022,3,177001.0,49,77465
Himachal Pradesh,2022,3,173220.0,48,57904
Himachal Pradesh,2022,4,173205.0,455,632101
Himachal Pradesh,2022,4,173025.0,199,285596
Himachal Pradesh,2022,4,174101.0,171,274009
Himachal Pradesh,2022,4,174303.0,74,139142
Himachal Pradesh,2022,4,175131.0,69,108668
Himachal Pradesh,2022,4,173220.0,67,128773
Himachal Pradesh,2022,4,173212.0,67,117038
Himachal Pradesh,2022,4,176001.0,65,113046
Himachal Pradesh,2022,4,176061.0,65,146613
Himachal Pradesh,2022,4,173001.0,61,101537
Himachal Pradesh,2023,1,173205.0,325,424721
Himachal Pradesh,2023,1,174101.0,169,277596
Himachal Pradesh,2023,1,173025.0,158,240310
Himachal Pradesh,2023,1,177001.0,72,140517
Himachal Pradesh,2023,1,176310.0,67,94405
Himachal Pradesh,2023,1,176061.0,62,102293
Himachal Pradesh,2023,1,176052.0,58,72699
Himachal Pradesh,2023,1,176001.0,57,115725
Himachal Pradesh,2023,1,175131.0,54,81046
Himachal Pradesh,2023,1,171003.0,54,110266
Himachal Pradesh,2023,2,173205.0,389,467736
Himachal Pradesh,2023,2,174101.0,195,311213
Himachal Pradesh,2023,2,173025.0,124,201405
Himachal Pradesh,2023,2,176061.0,98,143366
Himachal Pradesh,2023,2,175131.0,81,183015
Himachal Pradesh,2023,2,177001.0,76,114995
Himachal Pradesh,2023,2,176001.0,58,89110
Himachal Pradesh,2023,2,176310.0,57,90289
Himachal Pradesh,2023,2,174303.0,56,112588
Himachal Pradesh,2023,2,173220.0,56,129033
Himachal Pradesh,2023,3,173205.0,349,392065
Himachal Pradesh,2023,3,174101.0,190,327318
Himachal Pradesh,2023,3,173025.0,144,244495
Himachal Pradesh,2023,3,173030.0,70,115095
Himachal Pradesh,2023,3,174303.0,65,122841
Himachal Pradesh,2023,3,176001.0,60,126355
Himachal Pradesh,2023,3,176061.0,59,108064
Himachal Pradesh,2023,3,177001.0,59,94465
Himachal Pradesh,2023,3,173001.0,55,86597
Himachal Pradesh,2023,3,173212.0,55,139527
Himachal Pradesh,2023,4,173205.0,495,842873
Himachal Pradesh,2023,4,174101.0,199,369205
Himachal Pradesh,2023,4,173025.0,192,294929
Himachal Pradesh,2023,4,176061.0,94,195179
Himachal Pradesh,2023,4,176052.0,90,162869
Himachal Pradesh,2023,4,176001.0,89,198405
Himachal Pradesh,2023,4,174303.0,89,204247
Himachal Pradesh,2023,4,173001.0,83,251136
Himachal Pradesh,2023,4,177001.0,79,167632
Himachal Pradesh,2023,4,176310.0,75,108324
Himachal Pradesh,2024,1,173205.0,475,648229
Himachal Pradesh,2024,1,174101.0,241,405555
Himachal Pradesh,2024,1,173025.0,234,404598
Himachal Pradesh,2024,1,176061.0,114,211009
Himachal Pradesh,2024,1,176001.0,90,153019
Himachal Pradesh,2024,1,176310.0,85,119192
Himachal Pradesh,2024,1,173212.0,72,150527
Himachal Pradesh,2024,1,173030.0,72,97387
Himachal Pradesh,2024,1,175131.0,72,143700
Himachal Pradesh,2024,1,174303.0,71,155628
Himachal Pradesh,2024,2,173205.0,431,524663
Himachal Pradesh,2024,2,174101.0,203,335937
Himachal Pradesh,2024,2,173025.0,153,283427
Himachal Pradesh,2024,2,176310.0,99,166669
Himachal Pradesh,2024,2,176001.0,98,144896
Himachal Pradesh,2024,2,176061.0,93,179434
Himachal Pradesh,2024,2,175131.0,85,209709
Himachal Pradesh,2024,2,173212.0,77,146601
Himachal Pradesh,2024,2,173030.0,70,88250
Himachal Pradesh,2024,2,173001.0,65,157122
Himachal Pradesh,2024,3,173205.0,389,587410
Himachal Pradesh,2024,3,174101.0,244,432025
Himachal Pradesh,2024,3,173025.0,203,341090
Himachal Pradesh,2024,3,176061.0,108,209835
Himachal Pradesh,2024,3,173030.0,94,150135
Himachal Pradesh,2024,3,177001.0,90,155610
Himachal Pradesh,2024,3,175001.0,78,129475
Himachal Pradesh,2024,3,176001.0,72,134790
Himachal Pradesh,2024,3,173001.0,71,100566
Himachal Pradesh,2024,3,174303.0,70,139428
Himachal Pradesh,2024,4,173205.0,529,755249
Himachal Pradesh,2024,4,174101.0,288,459214
Himachal Pradesh,2024,4,173025.0,211,428600
Himachal Pradesh,2024,4,174303.0,118,217622
Himachal Pradesh,2024,4,177001.0,110,280629
Himachal Pradesh,2024,4,176001.0,102,184250
Himachal Pradesh,2024,4,175131.0,92,165164
Himachal Pradesh,2024,4,176061.0,90,184399
Himachal Pradesh,2024,4,176310.0,88,166694
Himachal Pradesh,2024,4,174103.0,85,151458
Jammu & Kashmir,2020,2,182101.0,12,2961
Jammu & Kashmir,2020,2,180011.0,11,2936
Jammu & Kashmir,2020,2,193222.0,10,1387
Jammu & Kashmir,2020,2,180001.0,10,1519
Jammu & Kashmir,2020,2,181133.0,8,1496
Jammu & Kashmir,2020,2,180003.0,7,1987
Jammu & Kashmir,2020,2,182312.0,7,1356
Jammu & Kashmir,2020,2,180010.0,5,1037
Jammu & Kashmir,2020,2,181101.0,5,975
Jammu & Kashmir,2020,2,180015.0,5,986
Jammu & Kashmir,2020,3,180005.0,24,11779
Jammu & Kashmir,2020,3,180001.0,18,6494
Jammu & Kashmir,2020,3,180012.0,14,4315
Jammu & Kashmir,2020,3,190001.0,13,3652
Jammu & Kashmir,2020,3,181133.0,13,2699
Jammu & Kashmir,2020,3,180020.0,13,3941
Jammu & Kashmir,2020,3,181205.0,11,4384
Jammu & Kashmir,2020,3,182101.0,10,1109
Jammu & Kashmir,2020,3,180003.0,9,1970
Jammu & Kashmir,2020,3,180002.0,9,2873
Jammu & Kashmir,2020,4,180011.0,20,8723
Jammu & Kashmir,2020,4,182101.0,20,12843
Jammu & Kashmir,2020,4,181201.0,19,19531
Jammu & Kashmir,2020,4,185203.0,17,15613
Jammu & Kashmir,2020,4,180020.0,16,18924
Jammu & Kashmir,2020,4,184121.0,15,11521
Jammu & Kashmir,2020,4,181133.0,14,16253
Jammu & Kashmir,2020,4,185101.0,13,14389
Jammu & Kashmir,2020,4,181101.0,13,6346
Jammu & Kashmir,2020,4,184120.0,13,11974
Jammu & Kashmir,2021,1,193504.0,115,165665
Jammu & Kashmir,2021,1,193502.0,37,83621
Jammu & Kashmir,2021,1,191131.0,34,58884
Jammu & Kashmir,2021,1,182101.0,33,42354
Jammu & Kashmir,2021,1,180001.0,29,23792
Jammu & Kashmir,2021,1,180012.0,28,29620
Jammu & Kashmir,2021,1,180003.0,25,30808
Jammu & Kashmir,2021,1,181133.0,23,25946
Jammu & Kashmir,2021,1,180004.0,23,12241
Jammu & Kashmir,2021,1,181221.0,21,21608
Jammu & Kashmir,2021,2,193504.0,71,43177
Jammu & Kashmir,2021,2,191131.0,58,31278
Jammu & Kashmir,2021,2,182101.0,48,70574
Jammu & Kashmir,2021,2,180005.0,36,56346
Jammu & Kashmir,2021,2,180003.0,35,60156
Jammu & Kashmir,2021,2,180001.0,32,34001
Jammu & Kashmir,2021,2,180020.0,24,25257
Jammu & Kashmir,2021,2,181133.0,24,32605
Jammu & Kashmir,2021,2,193502.0,24,43759
Jammu & Kashmir,2021,2,184121.0,20,37833
Jammu & Kashmir,2021,3,192123.0,76,34214
Jammu & Kashmir,2021,3,182101.0,53,97719
Jammu & Kashmir,2021,3,181133.0,52,79663
Jammu & Kashmir,2021,3,192303.0,46,34809
Jammu & Kashmir,2021,3,180001.0,44,48440
Jammu & Kashmir,2021,3,180005.0,40,26879
Jammu & Kashmir,2021,3,191111.0,33,40738
Jammu & Kashmir,2021,3,180020.0,32,39153
Jammu & Kashmir,2021,3,180004.0,32,30852
Jammu & Kashmir,2021,3,180011.0,30,54268
Jammu & Kashmir,2021,4,191111.0,515,260569
Jammu & Kashmir,2021,4,192303.0,129,111958
Jammu & Kashmir,2021,4,180001.0,83,105956
Jammu & Kashmir,2021,4,180004.0,67,94175
Jammu & Kashmir,2021,4,192301.0,64,90056
Jammu & Kashmir,2021,4,182101.0,62,99166
Jammu & Kashmir,2021,4,180003.0,55,79083
Jammu & Kashmir,2021,4,181133.0,51,90794
Jammu & Kashmir,2021,4,180012.0,50,55803
Jammu & Kashmir,2021,4,180020.0,49,59940
Jammu & Kashmir,2022,1,192301.0,136,178613
Jammu & Kashmir,2022,1,192401.0,136,106910
Jammu & Kashmir,2022,1,191111.0,104,90409
Jammu & Kashmir,2022,1,180001.0,92,139731
Jammu & Kashmir,2022,1,193201.0,91,133892
Jammu & Kashmir,2022,1,182101.0,84,148660
Jammu & Kashmir,2022,1,192303.0,75,83682
Jammu & Kashmir,2022,1,190012.0,74,73915
Jammu & Kashmir,2022,1,192101.0,73,89520
Jammu & Kashmir,2022,1,180012.0,68,139158
Jammu & Kashmir,2022,2,180001.0,113,152646
Jammu & Kashmir,2022,2,182101.0,112,153014
Jammu & Kashmir,2022,2,192301.0,106,165963
Jammu & Kashmir,2022,2,180020.0,94,119195
Jammu & Kashmir,2022,2,191111.0,91,132142
Jammu & Kashmir,2022,2,180003.0,85,105527
Jammu & Kashmir,2022,2,193201.0,82,128729
Jammu & Kashmir,2022,2,193222.0,81,103432
Jammu & Kashmir,2022,2,180005.0,78,99582
Jammu & Kashmir,2022,2,181133.0,77,98439
Jammu & Kashmir,2022,3,182101.0,159,194704
Jammu & Kashmir,2022,3,180003.0,132,159457
Jammu & Kashmir,2022,3,180001.0,131,170257
Jammu & Kashmir,2022,3,180020.0,112,143313
Jammu & Kashmir,2022,3,181133.0,111,144728
Jammu & Kashmir,2022,3,180012.0,107,111661
Jammu & Kashmir,2022,3,180004.0,91,124130
Jammu & Kashmir,2022,3,180005.0,89,108359
Jammu & Kashmir,2022,3,190001.0,86,129404
Jammu & Kashmir,2022,3,180002.0,82,117401
Jammu & Kashmir,2022,4,182101.0,190,380455
Jammu & Kashmir,2022,4,180001.0,132,205211
Jammu & Kashmir,2022,4,180003.0,116,191662
Jammu & Kashmir,2022,4,180020.0,114,167603
Jammu & Kashmir,2022,4,180005.0,112,148622
Jammu & Kashmir,2022,4,184121.0,109,204499
Jammu & Kashmir,2022,4,181133.0,106,170134
Jammu & Kashmir,2022,4,190001.0,105,159646
Jammu & Kashmir,2022,4,180004.0,100,147170
Jammu & Kashmir,2022,4,180012.0,97,160047
Jammu & Kashmir,2023,1,180001.0,127,176240
Jammu & Kashmir,2023,1,182101.0,120,248261
Jammu & Kashmir,2023,1,180020.0,115,212550
Jammu & Kashmir,2023,1,180004.0,105,145700
Jammu & Kashmir,2023,1,180003.0,104,148559
Jammu & Kashmir,2023,1,180012.0,100,176781
Jammu & Kashmir,2023,1,181221.0,82,152966
Jammu & Kashmir,2023,1,181133.0,78,153260
Jammu & Kashmir,2023,1,180005.0,73,132226
Jammu & Kashmir,2023,1,190001.0,72,128201
Jammu & Kashmir,2023,2,182101.0,161,317428
Jammu & Kashmir,2023,2,180001.0,148,272303
Jammu & Kashmir,2023,2,190001.0,126,234340
Jammu & Kashmir,2023,2,181133.0,124,167980
Jammu & Kashmir,2023,2,180005.0,118,182866
Jammu & Kashmir,2023,2,180003.0,103,170832
Jammu & Kashmir,2023,2,180020.0,99,147123
Jammu & Kashmir,2023,2,180012.0,91,117997
Jammu & Kashmir,2023,2,180002.0,80,139952
Jammu & Kashmir,2023,2,190011.0,79,152324
Jammu & Kashmir,2023,3,182101.0,195,277567
Jammu & Kashmir,2023,3,180005.0,127,136599
Jammu & Kashmir,2023,3,180020.0,121,137497
Jammu & Kashmir,2023,3,180001.0,121,164546
Jammu & Kashmir,2023,3,190001.0,107,216652
Jammu & Kashmir,2023,3,181133.0,104,156733
Jammu & Kashmir,2023,3,180003.0,104,195293
Jammu & Kashmir,2023,3,180004.0,97,139551
Jammu & Kashmir,2023,3,180011.0,92,155255
Jammu & Kashmir,2023,3,190007.0,91,170104
Jammu & Kashmir,2023,4,182101.0,252,474854
Jammu & Kashmir,2023,4,180001.0,157,255473
Jammu & Kashmir,2023,4,180012.0,142,227940
Jammu & Kashmir,2023,4,180005.0,135,225359
Jammu & Kashmir,2023,4,190001.0,116,245611
Jammu & Kashmir,2023,4,180003.0,115,242766
Jammu & Kashmir,2023,4,180011.0,113,272162
Jammu & Kashmir,2023,4,181201.0,113,217790
Jammu & Kashmir,2023,4,181133.0,112,258272
Jammu & Kashmir,2023,4,180020.0,109,184216
Jammu & Kashmir,2024,1,182101.0,233,414876
Jammu & Kashmir,2024,1,180001.0,139,249532
Jammu & Kashmir,2024,1,180003.0,134,205936
Jammu & Kashmir,2024,1,181133.0,133,244283
Jammu & Kashmir,2024,1,180020.0,132,192551
Jammu & Kashmir,2024,1,190001.0,129,197961
Jammu & Kashmir,2024,1,180011.0,128,207550
Jammu & Kashmir,2024,1,180012.0,124,204256
Jammu & Kashmir,2024,1,184121.0,112,243709
Jammu & Kashmir,2024,1,182204.0,112,231641
Jammu & Kashmir,2024,2,182101.0,263,505071
Jammu & Kashmir,2024,2,190001.0,159,332240
Jammu & Kashmir,2024,2,181133.0,136,208520
Jammu & Kashmir,2024,2,180003.0,129,259856
Jammu & Kashmir,2024,2,180001.0,115,205787
Jammu & Kashmir,2024,2,180012.0,111,196504
Jammu & Kashmir,2024,2,180002.0,110,162159
Jammu & Kashmir,2024,2,192231.0,110,226682
Jammu & Kashmir,2024,2,184121.0,103,239397
Jammu & Kashmir,2024,2,182204.0,100,172875
Jammu & Kashmir,2024,3,182101.0,307,534218
Jammu & Kashmir,2024,3,180004.0,220,434152
Jammu & Kashmir,2024,3,180001.0,186,456233
Jammu & Kashmir,2024,3,180011.0,167,309243
Jammu & Kashmir,2024,3,190001.0,157,297631
Jammu & Kashmir,2024,3,180020.0,142,248447
Jammu & Kashmir,2024,3,181221.0,131,224634
Jammu & Kashmir,2024,3,184121.0,130,246819
Jammu & Kashmir,2024,3,193504.0,129,118758
Jammu & Kashmir,2024,3,192231.0,116,244272
Jammu & Kashmir,2024,4,182101.0,311,566941
Jammu & Kashmir,2024,4,190001.0,213,362707
Jammu & Kashmir,2024,4,180001.0,209,307079
Jammu & Kashmir,2024,4,181133.0,165,266373
Jammu & Kashmir,2024,4,191111.0,160,335713
Jammu & Kashmir,2024,4,192303.0,159,406256
Jammu & Kashmir,2024,4,180004.0,159,291759
Jammu & Kashmir,2024,4,180020.0,144,207868
Jammu & Kashmir,2024,4,182204.0,143,318115
Jammu & Kashmir,2024,4,180011.0,143,275132
Jharkhand,2020,2,826124.0,307,51877
Jharkhand,2020,2,828122.0,171,30316
Jharkhand,2020,2,834001.0,115,19706
Jharkhand,2020,2,834002.0,50,8237
Jharkhand,2020,2,827013.0,39,7822
Jharkhand,2020,2,831001.0,37,7434
Jharkhand,2020,2,828107.0,36,6726
Jharkhand,2020,2,834005.0,35,6027
Jharkhand,2020,2,826001.0,34,7265
Jharkhand,2020,2,831013.0,32,5775
Jharkhand,2020,3,826124.0,378,89931
Jharkhand,2020,3,828122.0,282,66524
Jharkhand,2020,3,834001.0,220,55456
Jharkhand,2020,3,826001.0,191,48500
Jharkhand,2020,3,834002.0,138,32254
Jharkhand,2020,3,834009.0,112,32455
Jharkhand,2020,3,834005.0,94,20849
Jharkhand,2020,3,834008.0,90,22174
Jharkhand,2020,3,831001.0,89,20924
Jharkhand,2020,3,832108.0,73,15996
Jharkhand,2020,4,834001.0,176,143529
Jharkhand,2020,4,826001.0,77,42393
Jharkhand,2020,4,831001.0,59,33463
Jharkhand,2020,4,828122.0,55,24151
Jharkhand,2020,4,827013.0,53,57004
Jharkhand,2020,4,831012.0,50,36582
Jharkhand,2020,4,834002.0,46,34930
Jharkhand,2020,4,825301.0,46,39863
Jharkhand,2020,4,826124.0,45,18768
Jharkhand,2020,4,834009.0,43,37917
Jharkhand,2021,1,834001.0,303,183419
Jharkhand,2021,1,831001.0,126,82373
Jharkhand,2021,1,827013.0,117,57568
Jharkhand,2021,1,826001.0,105,77518
Jharkhand,2021,1,834009.0,84,52484
Jharkhand,2021,1,834008.0,75,46979
Jharkhand,2021,1,825303.0,73,37088
Jharkhand,2021,1,831004.0,68,37664
Jharkhand,2021,1,835217.0,60,39655
Jharkhand,2021,1,832108.0,55,28540
Jharkhand,2021,2,834001.0,254,239419
Jharkhand,2021,2,826001.0,129,101795
Jharkhand,2021,2,827013.0,104,103028
Jharkhand,2021,2,834002.0,99,119642
Jharkhand,2021,2,834005.0,86,68804
Jharkhand,2021,2,831012.0,86,64064
Jharkhand,2021,2,834008.0,86,109797
Jharkhand,2021,2,831001.0,74,90097
Jharkhand,2021,2,831004.0,74,61527
Jharkhand,2021,2,822102.0,74,57258
Jharkhand,2021,3,834001.0,400,332493
Jharkhand,2021,3,826001.0,198,151308
Jharkhand,2021,3,822102.0,195,199993
Jharkhand,2021,3,834002.0,182,140791
Jharkhand,2021,3,831001.0,156,134917
Jharkhand,2021,3,835302.0,142,66569
Jharkhand,2021,3,827013.0,121,122961
Jharkhand,2021,3,832107.0,108,107917
Jharkhand,2021,3,834009.0,107,118576
Jharkhand,2021,3,832108.0,103,111718
Jharkhand,2021,4,834001.0,608,614197
Jharkhand,2021,4,826001.0,233,289336
Jharkhand,2021,4,831001.0,227,265229
Jharkhand,2021,4,834002.0,190,232440
Jharkhand,2021,4,834008.0,159,204906
Jharkhand,2021,4,834005.0,146,154409
Jharkhand,2021,4,827013.0,130,199986
Jharkhand,2021,4,830003.0,123,209193
Jharkhand,2021,4,834009.0,122,128516
Jharkhand,2021,4,832108.0,112,118475
Jharkhand,2022,1,834001.0,622,804617
Jharkhand,2022,1,826001.0,274,298461
Jharkhand,2022,1,831001.0,273,307627
Jharkhand,2022,1,834002.0,234,316256
Jharkhand,2022,1,827013.0,205,323335
Jharkhand,2022,1,834008.0,170,262494
Jharkhand,2022,1,834009.0,156,192138
Jharkhand,2022,1,832110.0,156,201309
Jharkhand,2022,1,832108.0,151,211761
Jharkhand,2022,1,832107.0,144,190932
Jharkhand,2022,2,834001.0,641,681631
Jharkhand,2022,2,826001.0,380,440449
Jharkhand,2022,2,831001.0,342,396100
Jharkhand,2022,2,834002.0,199,263774
