States,Years,Quarter,Brands,Transaction_count,Percentage
Goa,2021,3,Vivo,103139,0.157836
Goa,2021,3,Oppo,69841,0.106879
Goa,2021,3,Realme,45087,0.0689975
Goa,2021,3,Apple,29989,0.0458928
Goa,2021,3,OnePlus,22136,0.0338752
Goa,2021,3,Motorola,15824,0.0242158
Goa,2021,3,Huawei,11214,0.017161
Goa,2021,3,Tecno,7719,0.0118125
Goa,2021,3,Others,49659,0.0759942
Goa,2021,4,Xiaomi,172749,0.247783
Goa,2021,4,Samsung,141066,0.202339
Goa,2021,4,Vivo,110824,0.158961
Goa,2021,4,Oppo,75088,0.107703
Goa,2021,4,Realme,53598,0.0768785
Goa,2021,4,Apple,33398,0.0479046
Goa,2021,4,OnePlus,24355,0.0349337
Goa,2021,4,Motorola,16068,0.0230472
Goa,2021,4,Huawei,10899,0.015633
Goa,2021,4,Tecno,9081,0.0130254
Goa,2021,4,Others,50052,0.0717923
Goa,2022,1,Xiaomi,181266,0.245409
Goa,2022,1,Samsung,146487,0.198323
Goa,2022,1,Vivo,118448,0.160362
Goa,2022,1,Oppo,80145,0.108505
Goa,2022,1,Realme,60870,0.0824095
Goa,2022,1,Apple,36235,0.0490572
Goa,2022,1,OnePlus,26283,0.0355835
Goa,2022,1,Motorola,16125,0.021831
Goa,2022,1,Huawei,10823,0.0146528
Goa,2022,1,Tecno,10780,0.0145946
Goa,2022,1,Others,51166,0.0692717
Gujarat,2018,1,Xiaomi,655082,0.243521
Gujarat,2018,1,Samsung,589816,0.219259
Gujarat,2018,1,Vivo,424397,0.157766
Gujarat,2018,1,Oppo,297896,0.11074
Gujarat,2018,1,Apple,124833,0.0464055
Gujarat,2018,1,Realme,107796,0.0400721
Gujarat,2018,1,OnePlus,85786,0.0318901
Gujarat,2018,1,Lenovo,74654,0.0277519
Gujarat,2018,1,Motorola,65692,0.0244204
Gujarat,2018,1,Huawei,32104,0.0119344
Gujarat,2018,1,Others,231992,0.0862408
Gujarat,2018,2,Xiaomi,877057,0.245962
Gujarat,2018,2,Samsung,771605,0.216389
Gujarat,2018,2,Vivo,588311,0.164986
Gujarat,2018,2,Oppo,406366,0.113961
Gujarat,2018,2,Apple,158941,0.0445734
Gujarat,2018,2,Realme,139735,0.0391873
Gujarat,2018,2,OnePlus,104673,0.0293545
Gujarat,2018,2,Lenovo,94848,0.0265992
Gujarat,2018,2,Motorola,82342,0.023092
Gujarat,2018,2,Huawei,42387,0.011887
Gujarat,2018,2,Others,299560,0.0840086
Gujarat,2018,3,Xiaomi,1090580,0.246004
Gujarat,2018,3,Samsung,952941,0.214956
Gujarat,2018,3,Vivo,773925,0.174575
Gujarat,2018,3,Oppo,521622,0.117663
Gujarat,2018,3,Apple,186759,0.0421275
Gujarat,2018,3,Realme,171742,0.0387401
Gujarat,2018,3,OnePlus,121797,0.0274739
Gujarat,2018,3,Lenovo,107576,0.0242661
Gujarat,2018,3,Motorola,95285,0.0214936
Gujarat,2018,3,Huawei,53733,0.0121206
Gujarat,2018,3,Others,357223,0.0805793
Gujarat,2018,4,Xiaomi,1363826,0.244455
Gujarat,2018,4,Samsung,1194869,0.214171
Gujarat,2018,4,Vivo,1025717,0.183852
Gujarat,2018,4,Oppo,679260,0.121752
Gujarat,2018,4,Apple,230209,0.0412632
Gujarat,2018,4,Realme,212094,0.0380162
Gujarat,2018,4,OnePlus,145412,0.026064
Gujarat,2018,4,Lenovo,127399,0.0228353
Gujarat,2018,4,Motorola,112287,0.0201266
Gujarat,2018,4,Huawei,68005,0.0121894
Gujarat,2018,4,Others,419962,0.075275
Gujarat,2019,1,Xiaomi,1611706,0.242269
Gujarat,2019,1,Samsung,1419211,0.213334
Gujarat,2019,1,Vivo,1271697,0.19116
Gujarat,2019,1,Oppo,837507,0.125893
Gujarat,2019,1,Apple,266733,0.0400949
Gujarat,2019,1,Realme,248960,0.0374233
Gujarat,2019,1,OnePlus,164369,0.0247077
Gujarat,2019,1,Lenovo,143180,0.0215226
Gujarat,2019,1,Motorola,124721,0.0187479
Gujarat,2019,1,Huawei,81525,0.0122547
Gujarat,2019,1,Others,482927,0.0725929
Gujarat,2019,2,Xiaomi,1819154,0.240164
Gujarat,2019,2,Samsung,1612210,0.212843
Gujarat,2019,2,Vivo,1487567,0.196388
Gujarat,2019,2,Oppo,976688,0.128942
Gujarat,2019,2,Apple,301303,0.0397778
Gujarat,2019,2,Realme,281975,0.0372262
Gujarat,2019,2,OnePlus,180243,0.0237956
Gujarat,2019,2,Lenovo,158443,0.0209175
Gujarat,2019,2,Motorola,134995,0.017822
Gujarat,2019,2,Huawei,92218,0.0121746
Gujarat,2019,2,Others,529849,0.0699503
Gujarat,2019,3,Xiaomi,2007322,0.238136
Gujarat,2019,3,Samsung,1784247,0.211672
Gujarat,2019,3,Vivo,1706171,0.20241
Gujarat,2019,3,Oppo,1111618,0.131876
Gujarat,2019,3,Apple,330663,0.0392278
Gujarat,2019,3,Realme,318122,0.03774
Gujarat,2019,3,OnePlus,194687,0.0230965
Gujarat,2019,3,Lenovo,161748,0.0191888
Gujarat,2019,3,Motorola,141326,0.016766
Gujarat,2019,3,Huawei,102241,0.0121292
Gujarat,2019,3,Others,571154,0.0677582
Gujarat,2019,4,Xiaomi,2194279,0.235342
Gujarat,2019,4,Samsung,1961599,0.210386
Gujarat,2019,4,Vivo,1944394,0.208541
Gujarat,2019,4,Oppo,1262789,0.135437
Gujarat,2019,4,Realme,362885,0.0389203
Gujarat,2019,4,Apple,353958,0.0379629
Gujarat,2019,4,OnePlus,206534,0.0221513
Gujarat,2019,4,Lenovo,169920,0.0182243
Gujarat,2019,4,Motorola,147476,0.0158172
Gujarat,2019,4,Huawei,111054,0.0119108
Gujarat,2019,4,Others,608911,0.0653072
Gujarat,2020,1,Xiaomi,2375291,0.231513
Gujarat,2020,1,Vivo,2206536,0.215065
Gujarat,2020,1,Samsung,2139753,0.208556
Gujarat,2020,1,Oppo,1429059,0.139287
Gujarat,2020,1,Realme,411217,0.0400802
Gujarat,2020,1,Apple,377075,0.0367525
Gujarat,2020,1,OnePlus,216733,0.0211244
Gujarat,2020,1,Lenovo,183981,0.0179321
Gujarat,2020,1,Motorola,152517,0.0148654
Gujarat,2020,1,Huawei,119412,0.0116388
Gujarat,2020,1,Others,648269,0.0631851
Gujarat,2020,2,Xiaomi,2596510,0.227911
Gujarat,2020,2,Vivo,2517289,0.220957
Gujarat,2020,2,Samsung,2358840,0.207049
Gujarat,2020,2,Oppo,1638925,0.143858
Gujarat,2020,2,Realme,464677,0.0407874
Gujarat,2020,2,Apple,399962,0.035107
Gujarat,2020,2,OnePlus,225499,0.0197934
Gujarat,2020,2,Lenovo,199446,0.0175065
Gujarat,2020,2,Motorola,159087,0.013964
Gujarat,2020,2,Huawei,128197,0.0112526
Gujarat,2020,2,Others,704225,0.0618139
Gujarat,2020,3,Vivo,2833786,0.227288
Gujarat,2020,3,Xiaomi,2792901,0.224008
Gujarat,2020,3,Samsung,2570866,0.2062
Gujarat,2020,3,Oppo,1827108,0.146546
Gujarat,2020,3,Realme,525717,0.0421658
Gujarat,2020,3,Apple,425591,0.0341351
Gujarat,2020,3,OnePlus,236755,0.0189892
Gujarat,2020,3,Lenovo,211958,0.0170004
Gujarat,2020,3,Motorola,164618,0.0132034
Gujarat,2020,3,Huawei,135946,0.0109037
Gujarat,2020,3,Others,742601,0.0595613
Gujarat,2020,4,Vivo,3159752,0.232246
Gujarat,2020,4,Xiaomi,2998305,0.220379
Gujarat,2020,4,Samsung,2800655,0.205852
Gujarat,2020,4,Oppo,2016643,0.148226
Gujarat,2020,4,Realme,592948,0.0435824
Gujarat,2020,4,Apple,456563,0.033558
Gujarat,2020,4,OnePlus,249222,0.0183181
Gujarat,2020,4,Lenovo,223106,0.0163986
Gujarat,2020,4,Motorola,170289,0.0125165
Gujarat,2020,4,Huawei,144035,0.0105868
Gujarat,2020,4,Others,793685,0.0583369
Gujarat,2021,1,Vivo,3492512,0.23807
Gujarat,2021,1,Xiaomi,3197714,0.217975
Gujarat,2021,1,Samsung,2987011,0.203612
Gujarat,2021,1,Oppo,2188804,0.149201
Gujarat,2021,1,Realme,666628,0.0454412
Gujarat,2021,1,Apple,489078,0.0333384
Gujarat,2021,1,OnePlus,264150,0.018006
Gujarat,2021,1,Lenovo,224880,0.0153291
Gujarat,2021,1,Motorola,174216,0.0118756
Gujarat,2021,1,Huawei,149907,0.0102185
Gujarat,2021,1,Others,835226,0.0569338
Gujarat,2021,2,Vivo,3834323,0.243666
Gujarat,2021,2,Xiaomi,3362430,0.213678
Gujarat,2021,2,Samsung,3154317,0.200453
Gujarat,2021,2,Oppo,2364362,0.150252
Gujarat,2021,2,Realme,790357,0.0502261
Gujarat,2021,2,Apple,529166,0.0336278
Gujarat,2021,2,OnePlus,293085,0.0186251
Gujarat,2021,2,Lenovo,218253,0.0138697
Gujarat,2021,2,Motorola,173429,0.0110212
Gujarat,2021,2,Huawei,146703,0.00932277
Gujarat,2021,2,Others,869556,0.0552591
Gujarat,2021,3,Vivo,4261214,0.251447
Gujarat,2021,3,Xiaomi,3544088,0.209131
Gujarat,2021,3,Samsung,3267319,0.192799
Gujarat,2021,3,Oppo,2580826,0.15229
Gujarat,2021,3,Realme,932371,0.0550177
Gujarat,2021,3,Apple,569577,0.0336098
Gujarat,2021,3,OnePlus,345805,0.0204054
Gujarat,2021,3,Lenovo,210237,0.0124057
Gujarat,2021,3,Motorola,172358,0.0101706
Gujarat,2021,3,Tecno,161791,0.00954702
Gujarat,2021,3,Others,901175,0.0531768
Gujarat,2021,4,Vivo,4645259,0.25609
Gujarat,2021,4,Xiaomi,3700589,0.204011
Gujarat,2021,4,Samsung,3390165,0.186897
Gujarat,2021,4,Oppo,2791203,0.153877
Gujarat,2021,4,Realme,1116664,0.0615608
Gujarat,2021,4,Apple,635160,0.0350159
Gujarat,2021,4,OnePlus,397948,0.0219386
Gujarat,2021,4,Lenovo,199946,0.0110229
Gujarat,2021,4,Tecno,187064,0.0103127
Gujarat,2021,4,Motorola,174499,0.00961999
Gujarat,2021,4,Others,900704,0.0496551
Gujarat,2022,1,Vivo,4996272,0.25934
Gujarat,2022,1,Xiaomi,3842766,0.199466
Gujarat,2022,1,Samsung,3511762,0.182284
Gujarat,2022,1,Oppo,2996365,0.155532
Gujarat,2022,1,Realme,1272108,0.066031
Gujarat,2022,1,Apple,693504,0.0359975
Gujarat,2022,1,OnePlus,441053,0.0228936
Gujarat,2022,1,Tecno,223305,0.011591
Gujarat,2022,1,Lenovo,203354,0.0105554
Gujarat,2022,1,Motorola,174739,0.00907013
Gujarat,2022,1,Others,910086,0.0472396
Haryana,2018,1,Xiaomi,444407,0.240564
Haryana,2018,1,Samsung,394835,0.21373
Haryana,2018,1,Vivo,256267,0.138721
Haryana,2018,1,Oppo,192587,0.10425
Haryana,2018,1,Apple,100085,0.0541774
Haryana,2018,1,Realme,89281,0.048329
Haryana,2018,1,OnePlus,55486,0.0300353
Haryana,2018,1,Motorola,53420,0.028917
Haryana,2018,1,Lenovo,34977,0.0189335
Haryana,2018,1,Huawei,29629,0.0160386
Haryana,2018,1,Others,196383,0.106305
Haryana,2018,2,Xiaomi,599986,0.24517
Haryana,2018,2,Samsung,516011,0.210856
Haryana,2018,2,Vivo,351564,0.143658
Haryana,2018,2,Oppo,260510,0.106451
Haryana,2018,2,Apple,127528,0.0521114
Haryana,2018,2,Realme,116691,0.0476831
Haryana,2018,2,Motorola,68775,0.0281033
Haryana,2018,2,OnePlus,67358,0.0275243
Haryana,2018,2,Lenovo,44001,0.01798
Haryana,2018,2,Huawei,39423,0.0161093
Haryana,2018,2,Others,255374,0.104353
Haryana,2018,3,Xiaomi,751015,0.248648
Haryana,2018,3,Samsung,630157,0.208634
Haryana,2018,3,Vivo,451732,0.14956
Haryana,2018,3,Oppo,328450,0.108744
Haryana,2018,3,Apple,152459,0.0504765
Haryana,2018,3,Realme,143729,0.0475861
Haryana,2018,3,Motorola,81942,0.0271295
Haryana,2018,3,OnePlus,79279,0.0262479
Haryana,2018,3,Huawei,50399,0.0166862
Haryana,2018,3,Lenovo,49707,0.0164571
Haryana,2018,3,Others,301529,0.0998309
Haryana,2018,4,Xiaomi,948615,0.250091
Haryana,2018,4,Samsung,785842,0.207178
Haryana,2018,4,Vivo,591623,0.155974
Haryana,2018,4,Oppo,427382,0.112674
Haryana,2018,4,Apple,187472,0.0494248
Haryana,2018,4,Realme,179167,0.0472352
Haryana,2018,4,Motorola,98841,0.0260582
Haryana,2018,4,OnePlus,93582,0.0246718
Haryana,2018,4,Huawei,65203,0.01719
Haryana,2018,4,Lenovo,59641,0.0157236
Haryana,2018,4,Others,355711,0.093779
Haryana,2019,1,Xiaomi,1136307,0.250356
Haryana,2019,1,Samsung,934852,0.20597
Haryana,2019,1,Vivo,732478,0.161383
Haryana,2019,1,Oppo,527926,0.116315
Haryana,2019,1,Apple,216144,0.0476217
Haryana,2019,1,Realme,213023,0.0469341
Haryana,2019,1,Motorola,111982,0.0246723
Haryana,2019,1,OnePlus,105006,0.0231354
Haryana,2019,1,Huawei,80507,0.0177376
Haryana,2019,1,Lenovo,67191,0.0148038
Haryana,2019,1,Others,413351,0.0910712
Haryana,2019,2,Xiaomi,1301537,0.251358
Haryana,2019,2,Samsung,1060392,0.204787
Haryana,2019,2,Vivo,854882,0.165098
Haryana,2019,2,Oppo,615320,0.118833
Haryana,2019,2,Realme,244076,0.0471368
Haryana,2019,2,Apple,243241,0.0469756
Haryana,2019,2,Motorola,122500,0.0236576
Haryana,2019,2,OnePlus,114507,0.022114
Haryana,2019,2,Huawei,92344,0.0178338
Haryana,2019,2,Lenovo,72976,0.0140934
Haryana,2019,2,Others,456255,0.0881136
Haryana,2019,3,Xiaomi,1453801,0.251359
Haryana,2019,3,Samsung,1177753,0.203631
Haryana,2019,3,Vivo,977699,0.169042
Haryana,2019,3,Oppo,699529,0.120947
Haryana,2019,3,Realme,278941,0.0482284
Haryana,2019,3,Apple,268393,0.0464047
Haryana,2019,3,Motorola,129804,0.0224429
Haryana,2019,3,OnePlus,123917,0.021425
Haryana,2019,3,Huawei,103942,0.0179714
Haryana,2019,3,Lenovo,73965,0.0127884
Haryana,2019,3,Others,496008,0.0857589
Haryana,2019,4,Xiaomi,1597800,0.250963
Haryana,2019,4,Samsung,1285177,0.20186
Haryana,2019,4,Vivo,1103105,0.173262
Haryana,2019,4,Oppo,785251,0.123338
Haryana,2019,4,Realme,319391,0.050166
Haryana,2019,4,Apple,288206,0.0452679
Haryana,2019,4,Motorola,136766,0.0214815
Haryana,2019,4,OnePlus,130817,0.0205471
Haryana,2019,4,Huawei,113928,0.0178944
Haryana,2019,4,Lenovo,76631,0.0120363
Haryana,2019,4,Others,529607,0.0831842
Haryana,2020,1,Xiaomi,1753322,0.249805
Haryana,2020,1,Samsung,1400065,0.199474
Haryana,2020,1,Vivo,1250165,0.178117
Haryana,2020,1,Oppo,881733,0.125625
Haryana,2020,1,Realme,364011,0.0518625
Haryana,2020,1,Apple,308315,0.0439272
Haryana,2020,1,Motorola,143514,0.0204472
Haryana,2020,1,OnePlus,137007,0.0195201
Haryana,2020,1,Huawei,123916,0.0176549
Haryana,2020,1,Lenovo,80705,0.0114985
Haryana,2020,1,Others,576017,0.0820681
Haryana,2020,2,Xiaomi,1914791,0.249228
Haryana,2020,2,Samsung,1520490,0.197906
Haryana,2020,2,Vivo,1398622,0.182044
Haryana,2020,2,Oppo,984512,0.128144
Haryana,2020,2,Realme,407778,0.0530762
Haryana,2020,2,Apple,326534,0.0425015
Haryana,2020,2,Motorola,151138,0.0196721
Haryana,2020,2,OnePlus,142338,0.0185267
Haryana,2020,2,Huawei,133152,0.017331
Haryana,2020,2,Lenovo,83928,0.010924
Haryana,2020,2,Others,619595,0.0806462
Haryana,2020,3,Xiaomi,2075024,0.247061
Haryana,2020,3,Samsung,1655037,0.197056
Haryana,2020,3,Vivo,1573430,0.187339
Haryana,2020,3,Oppo,1092131,0.130034
Haryana,2020,3,Realme,459785,0.054744
Haryana,2020,3,Apple,348330,0.0414737
Haryana,2020,3,Motorola,158324,0.0188508
Haryana,2020,3,OnePlus,149108,0.0177535
Haryana,2020,3,Huawei,142260,0.0169381
Haryana,2020,3,Lenovo,87838,0.0104584
Haryana,2020,3,Others,657549,0.0782907
Haryana,2020,4,Xiaomi,2236661,0.244983
Haryana,2020,4,Samsung,1795147,0.196623
Haryana,2020,4,Vivo,1744266,0.19105
Haryana,2020,4,Oppo,1196039,0.131003
Haryana,2020,4,Realme,514733,0.056379
Haryana,2020,4,Apple,374080,0.0409732
Haryana,2020,4,Motorola,165075,0.0180808
Haryana,2020,4,OnePlus,156430,0.0171339
Haryana,2020,4,Huawei,151226,0.0165639
Haryana,2020,4,Lenovo,91990,0.0100757
Haryana,2020,4,Others,704226,0.0771343
Haryana,2021,1,Xiaomi,2382996,0.242472
Haryana,2021,1,Vivo,1922898,0.195657
Haryana,2021,1,Samsung,1913165,0.194667
Haryana,2021,1,Oppo,1300515,0.132329
Haryana,2021,1,Realme,577867,0.0587986
Haryana,2021,1,Apple,401563,0.0408595
Haryana,2021,1,Motorola,169504,0.0172472
Haryana,2021,1,OnePlus,165335,0.016823
Haryana,2021,1,Huawei,157570,0.0160329
Haryana,2021,1,Lenovo,92713,0.00943365
Haryana,2021,1,Others,743779,0.0756803
Haryana,2021,2,Xiaomi,2505880,0.237962
Haryana,2021,2,Vivo,2114734,0.200818
Haryana,2021,2,Samsung,2016108,0.191452
Haryana,2021,2,Oppo,1416092,0.134474
Haryana,2021,2,Realme,673053,0.0639141
Haryana,2021,2,Apple,434298,0.0412415
Haryana,2021,2,OnePlus,181344,0.0172207
Haryana,2021,2,Motorola,169562,0.0161018
Haryana,2021,2,Huawei,154484,0.01467
Haryana,2021,2,Tecno,108879,0.0103393
Haryana,2021,2,Others,756160,0.071806
Haryana,2021,3,Xiaomi,2638176,0.232945
Haryana,2021,3,Vivo,2357220,0.208137
Haryana,2021,3,Samsung,2089070,0.18446
Haryana,2021,3,Oppo,1560205,0.137762
Haryana,2021,3,Realme,781719,0.0690239
Haryana,2021,3,Apple,467144,0.0412477
Haryana,2021,3,OnePlus,210246,0.0185642
Haryana,2021,3,Motorola,168742,0.0148995
Haryana,2021,3,Huawei,153598,0.0135623
Haryana,2021,3,Tecno,134477,0.011874
Haryana,2021,3,Others,764739,0.0675246
Haryana,2021,4,Xiaomi,2742821,0.226372
Haryana,2021,4,Vivo,2569078,0.212032
Haryana,2021,4,Samsung,2176063,0.179596
Haryana,2021,4,Oppo,1697572,0.140105
Haryana,2021,4,Realme,916660,0.0756542
Haryana,2021,4,Apple,529430,0.0436952
Haryana,2021,4,OnePlus,238331,0.0196701
Haryana,2021,4,Motorola,170147,0.0140427
Haryana,2021,4,Tecno,156987,0.0129565
Haryana,2021,4,Huawei,147354,0.0121615
Haryana,2021,4,Others,771996,0.0637148
Haryana,2022,1,Xiaomi,2837979,0.220563
Haryana,2022,1,Vivo,2767906,0.215117
Haryana,2022,1,Samsung,2259241,0.175584
Haryana,2022,1,Oppo,1825605,0.141883
Haryana,2022,1,Realme,1043668,0.0811121
Haryana,2022,1,Apple,578053,0.0449253
Haryana,2022,1,OnePlus,267015,0.0207519
Haryana,2022,1,Tecno,184983,0.0143766
Haryana,2022,1,Motorola,170641,0.0132619
Haryana,2022,1,Huawei,145049,0.011273
Haryana,2022,1,Others,786848,0.0611525
Himachal Pradesh,2018,1,Xiaomi,63002,0.277087
Himachal Pradesh,2018,1,Samsung,36283,0.159575
Himachal Pradesh,2018,1,Vivo,20480,0.0900723
Himachal Pradesh,2018,1,Oppo,20074,0.0882866
Himachal Pradesh,2018,1,Realme,10722,0.047156
Himachal Pradesh,2018,1,Apple,7525,0.0330954
Himachal Pradesh,2018,1,Motorola,7048,0.0309975
Himachal Pradesh,2018,1,Micromax,6997,0.0307732
Himachal Pradesh,2018,1,Lenovo,5750,0.0252888
Himachal Pradesh,2018,1,Gionee,5569,0.0244928
Himachal Pradesh,2018,1,Others,43923,0.193176
Himachal Pradesh,2018,2,Xiaomi,89506,0.283877
Himachal Pradesh,2018,2,Samsung,49124,0.155801
Himachal Pradesh,2018,2,Vivo,29637,0.0939965
Himachal Pradesh,2018,2,Oppo,28884,0.0916083
Himachal Pradesh,2018,2,Realme,14951,0.0474185
Himachal Pradesh,2018,2,Apple,9926,0.0314812
Himachal Pradesh,2018,2,Motorola,9613,0.0304885
Himachal Pradesh,2018,2,Micromax,9566,0.0303395
Himachal Pradesh,2018,2,Lenovo,7690,0.0243895
Himachal Pradesh,2018,2,Gionee,7275,0.0230733
Himachal Pradesh,2018,2,Others,59127,0.187527
Himachal Pradesh,2018,3,Xiaomi,119009,0.291951
Himachal Pradesh,2018,3,Samsung,63923,0.156815
Himachal Pradesh,2018,3,Vivo,41723,0.102354
Himachal Pradesh,2018,3,Oppo,39284,0.0963708
Himachal Pradesh,2018,3,Realme,19585,0.0480455
Himachal Pradesh,2018,3,Motorola,12222,0.0299828
Himachal Pradesh,2018,3,Apple,12074,0.0296197
Himachal Pradesh,2018,3,Micromax,10555,0.0258933
Himachal Pradesh,2018,3,Gionee,8800,0.021588
Himachal Pradesh,2018,3,Lenovo,8462,0.0207588
Himachal Pradesh,2018,3,Others,71997,0.176622
Himachal Pradesh,2018,4,Xiaomi,155301,0.295057
Himachal Pradesh,2018,4,Samsung,82316,0.156392
Himachal Pradesh,2018,4,Vivo,57665,0.109558
Himachal Pradesh,2018,4,Oppo,53543,0.101726
Himachal Pradesh,2018,4,Realme,25714,0.0488541
Himachal Pradesh,2018,4,Apple,15419,0.0292946
Himachal Pradesh,2018,4,Motorola,15298,0.0290647
Himachal Pradesh,2018,4,Micromax,11894,0.0225974
Himachal Pradesh,2018,4,Lenovo,10676,0.0202834
Himachal Pradesh,2018,4,Lava,10441,0.0198369
Himachal Pradesh,2018,4,Others,88076,0.167336
Himachal Pradesh,2019,1,Xiaomi,194324,0.297493
Himachal Pradesh,2019,1,Samsung,100938,0.154527
Himachal Pradesh,2019,1,Vivo,74159,0.113531
Himachal Pradesh,2019,1,Oppo,69132,0.105835
Himachal Pradesh,2019,1,Realme,31948,0.0489096
Himachal Pradesh,2019,1,Apple,18364,0.0281137
Himachal Pradesh,2019,1,Motorola,17796,0.0272441
Himachal Pradesh,2019,1,Micromax,14398,0.0220421
Himachal Pradesh,2019,1,Lava,13189,0.0201912
Himachal Pradesh,2019,1,Lenovo,12312,0.0188486
Himachal Pradesh,2019,1,Others,106645,0.163264
Himachal Pradesh,2019,2,Xiaomi,230589,0.298457
Himachal Pradesh,2019,2,Samsung,119387,0.154526
Himachal Pradesh,2019,2,Vivo,90320,0.116904
Himachal Pradesh,2019,2,Oppo,84572,0.109464
Himachal Pradesh,2019,2,Realme,38005,0.0491909
Himachal Pradesh,2019,2,Apple,21238,0.0274889
Himachal Pradesh,2019,2,Motorola,20278,0.0262463
Himachal Pradesh,2019,2,Micromax,15816,0.0204711
Himachal Pradesh,2019,2,Lava,15031,0.019455
Himachal Pradesh,2019,2,Gionee,14637,0.018945
Himachal Pradesh,2019,2,Others,122730,0.158853
Himachal Pradesh,2019,3,Xiaomi,263685,0.300947
Himachal Pradesh,2019,3,Samsung,132840,0.151612
Himachal Pradesh,2019,3,Vivo,105663,0.120595
Himachal Pradesh,2019,3,Oppo,97560,0.111346
Himachal Pradesh,2019,3,Realme,44753,0.0510772
Himachal Pradesh,2019,3,Apple,23709,0.0270594
Himachal Pradesh,2019,3,Motorola,21767,0.024843
Himachal Pradesh,2019,3,Micromax,17578,0.020062
Himachal Pradesh,2019,3,Lava,17474,0.0199433
Himachal Pradesh,2019,3,Gionee,16473,0.0188008
Himachal Pradesh,2019,3,Others,134682,0.153714
Himachal Pradesh,2019,4,Xiaomi,297684,0.301928
Himachal Pradesh,2019,4,Samsung,148745,0.150865
Himachal Pradesh,2019,4,Vivo,122794,0.124544
Himachal Pradesh,2019,4,Oppo,112857,0.114466
Himachal Pradesh,2019,4,Realme,53624,0.0543884
Himachal Pradesh,2019,4,Apple,25839,0.0262073
Himachal Pradesh,2019,4,Motorola,23421,0.0237549
Himachal Pradesh,2019,4,Lava,19583,0.0198622
Himachal Pradesh,2019,4,Micromax,18835,0.0191035
Himachal Pradesh,2019,4,Gionee,18172,0.018431
Himachal Pradesh,2019,4,Others,144391,0.146449
Himachal Pradesh,2020,1,Xiaomi,333918,0.301908
Himachal Pradesh,2020,1,Samsung,165251,0.14941
Himachal Pradesh,2020,1,Vivo,142220,0.128587
Himachal Pradesh,2020,1,Oppo,129752,0.117314
Himachal Pradesh,2020,1,Realme,63582,0.0574869
Himachal Pradesh,2020,1,Apple,28072,0.025381
Himachal Pradesh,2020,1,Motorola,24777,0.0224018
Himachal Pradesh,2020,1,Lava,23152,0.0209326
Himachal Pradesh,2020,1,Micromax,18804,0.0170014
Himachal Pradesh,2020,1,Huawei,18646,0.0168586
Himachal Pradesh,2020,1,Others,157851,0.142719
Himachal Pradesh,2020,2,Xiaomi,375976,0.300813
Himachal Pradesh,2020,2,Samsung,184898,0.147934
Himachal Pradesh,2020,2,Vivo,166131,0.132919
Himachal Pradesh,2020,2,Oppo,150002,0.120014
Himachal Pradesh,2020,2,Realme,74053,0.0592487
Himachal Pradesh,2020,2,Apple,30105,0.0240866
Himachal Pradesh,2020,2,Motorola,26497,0.0211999
Himachal Pradesh,2020,2,Lava,25049,0.0200413
Himachal Pradesh,2020,2,Gionee,21296,0.0170386
Himachal Pradesh,2020,2,Micromax,20603,0.0164842
Himachal Pradesh,2020,2,Others,175257,0.140221
Himachal Pradesh,2020,3,Xiaomi,412600,0.299282
Himachal Pradesh,2020,3,Samsung,204813,0.148562
Himachal Pradesh,2020,3,Vivo,190933,0.138494
Himachal Pradesh,2020,3,Oppo,167966,0.121835
Himachal Pradesh,2020,3,Realme,85574,0.0620716
Himachal Pradesh,2020,3,Apple,32354,0.0234682
Himachal Pradesh,2020,3,Motorola,27952,0.0202751
Himachal Pradesh,2020,3,Lava,26803,0.0194417
Himachal Pradesh,2020,3,Gionee,22265,0.01615
Himachal Pradesh,2020,3,Micromax,22029,0.0159789
Himachal Pradesh,2020,3,Others,185345,0.134441
Himachal Pradesh,2020,4,Xiaomi,448361,0.297171
Himachal Pradesh,2020,4,Samsung,226491,0.150117
Himachal Pradesh,2020,4,Vivo,212147,0.14061
Himachal Pradesh,2020,4,Oppo,186684,0.123733
Himachal Pradesh,2020,4,Realme,97707,0.0647595
Himachal Pradesh,2020,4,Apple,35276,0.0233807
Himachal Pradesh,2020,4,Motorola,29156,0.0193244
Himachal Pradesh,2020,4,Lava,29138,0.0193125
Himachal Pradesh,2020,4,Gionee,23461,0.0155498
Himachal Pradesh,2020,4,Micromax,23015,0.0152542
Himachal Pradesh,2020,4,Others,197330,0.130789
