States,Years,Quarter,Pincodes,Transaction_count,Transaction_amount
Maharashtra,2021,4,400070.0,50340367,73187916009
Maharashtra,2021,4,410501.0,10198767,9264010975
Maharashtra,2021,4,431001.0,8557377,12404503528
Maharashtra,2021,4,411014.0,7890419,6868558294
Maharashtra,2021,4,411033.0,7862205,7410840169
Maharashtra,2021,4,411057.0,7136353,6247408884
Maharashtra,2021,4,431003.0,6407291,8067351257
Maharashtra,2021,4,412105.0,6367461,6993658659
Maharashtra,2022,1,411004.0,209101358,285005833905
Maharashtra,2022,1,444510.0,69862188,129741278089
Maharashtra,2022,1,400070.0,56011211,80794740860
Maharashtra,2022,1,410501.0,11640038,10636624235
Maharashtra,2022,1,431001.0,9825891,13805827491
Maharashtra,2022,1,411033.0,9348861,8590526583
Maharashtra,2022,1,411014.0,9059263,7848200048
Maharashtra,2022,1,411057.0,8561602,7472972779
Maharashtra,2022,1,412105.0,7459104,8159684878
Maharashtra,2022,1,421302.0,7450111,11482329395
Maharashtra,2022,2,411004.0,262731186,356436998068
Maharashtra,2022,2,444510.0,93575752,168031360482
Maharashtra,2022,2,400070.0,67786894,95416331929
Maharashtra,2022,2,410501.0,13236910,11874309799
Maharashtra,2022,2,411014.0,11697920,10026764353
Maharashtra,2022,2,411057.0,11622532,9909192949
Maharashtra,2022,2,431001.0,11357036,15940998115
Maharashtra,2022,2,411033.0,11248321,10137475801
Maharashtra,2022,2,411041.0,8733671,7423109581
Maharashtra,2022,2,412105.0,8602663,9347399711
Maharashtra,2022,3,411033.0,217102802,241609848561
Maharashtra,2022,3,400070.0,137051260,170363147507
Maharashtra,2022,3,400008.0,49814056,65788617892
Maharashtra,2022,3,411004.0,35565559,46889682733
Maharashtra,2022,3,440015.0,28518450,39580070889
Maharashtra,2022,3,422001.0,16584775,22892863076
Maharashtra,2022,3,410501.0,13708087,12394610913
Maharashtra,2022,3,411057.0,13233019,11257700083
Maharashtra,2022,3,444510.0,12876808,23786716615
Maharashtra,2022,3,411014.0,12461317,10734695463
Maharashtra,2022,4,411033.0,263248580,298971294542
Maharashtra,2022,4,400070.0,180508440,226320223720
Maharashtra,2022,4,400008.0,49240020,65927005243
Maharashtra,2022,4,440015.0,33001619,46646510285
Maharashtra,2022,4,422001.0,29230434,40043689995
Maharashtra,2022,4,410501.0,15124573,13739297710
Maharashtra,2022,4,411057.0,14986782,12424554393
Maharashtra,2022,4,411014.0,13692420,11881222962
Maharashtra,2022,4,421302.0,13270367,18356897591
Maharashtra,2022,4,431201.0,12674116,17443485581
Maharashtra,2023,1,411057.0,27438671,21723536786
Maharashtra,2023,1,410501.0,25782962,22470285522
Maharashtra,2023,1,411014.0,23623328,19438224053
Maharashtra,2023,1,411033.0,21924992,18765003193
Maharashtra,2023,1,421302.0,17573711,23079684609
Maharashtra,2023,1,412105.0,16901938,17673043028
Maharashtra,2023,1,411028.0,15706323,14847085738
Maharashtra,2023,1,411041.0,15299496,12736609263
Maharashtra,2023,1,411046.0,15186635,14410019252
Maharashtra,2023,1,431003.0,15050418,17424324715
Maharashtra,2023,2,411057.0,30991776,24785623038
Maharashtra,2023,2,410501.0,29066230,24451732191
Maharashtra,2023,2,411014.0,25859292,21392570247
Maharashtra,2023,2,411033.0,23888848,20527805168
Maharashtra,2023,2,421302.0,19309222,24700746766
Maharashtra,2023,2,412105.0,18719763,19377447045
Maharashtra,2023,2,411028.0,17388584,16343289591
Maharashtra,2023,2,431003.0,16407926,19083832100
Maharashtra,2023,2,411041.0,16397174,13821446631
Maharashtra,2023,2,411046.0,16261485,15584348456
Maharashtra,2023,3,411057.0,35730539,28470754620
Maharashtra,2023,3,410501.0,33763815,27463544507
Maharashtra,2023,3,411014.0,29034996,24003583495
Maharashtra,2023,3,411033.0,26962555,23078806461
Maharashtra,2023,3,421302.0,21944314,26413693345
Maharashtra,2023,3,412105.0,21938224,22290488646
Maharashtra,2023,3,411028.0,19787272,18162442730
Maharashtra,2023,3,431003.0,18768631,20789385802
Maharashtra,2023,3,412207.0,18538316,18324396614
Maharashtra,2023,3,411046.0,17806726,17073318002
Maharashtra,2023,4,410501.0,37823604,30451717116
Maharashtra,2023,4,411057.0,36879360,29675996980
Maharashtra,2023,4,411014.0,29612288,24771063767
Maharashtra,2023,4,411033.0,28946239,24532282981
Maharashtra,2023,4,421302.0,25390633,29710681629
Maharashtra,2023,4,412105.0,24413287,24429709862
Maharashtra,2023,4,411028.0,21033813,19521557861
Maharashtra,2023,4,431003.0,20932199,23167754019
Maharashtra,2023,4,412207.0,20141302,19461691183
Maharashtra,2023,4,411046.0,19205261,18200603511
Maharashtra,2024,1,410501.0,43473832,33452714100
Maharashtra,2024,1,411057.0,40434976,31533887646
Maharashtra,2024,1,411033.0,31469417,25996916340
Maharashtra,2024,1,411014.0,31336156,25639187605
Maharashtra,2024,1,412105.0,27422808,26604651380
Maharashtra,2024,1,421302.0,27321906,31394486165
Maharashtra,2024,1,431003.0,22985236,24883908174
Maharashtra,2024,1,412207.0,22263353,20702321829
Maharashtra,2024,1,411028.0,22131133,19983376043
Maharashtra,2024,1,411046.0,20661832,19017908386
Maharashtra,2024,2,410501.0,46907334,34713255109
Maharashtra,2024,2,411057.0,42406480,32822122569
Maharashtra,2024,2,411014.0,33232252,26804058744
Maharashtra,2024,2,411033.0,33191634,27404599026
Maharashtra,2024,2,412105.0,29512631,28018427091
Maharashtra,2024,2,421302.0,29415529,32187640185
Maharashtra,2024,2,431003.0,24254742,25661954627
Maharashtra,2024,2,411028.0,23344268,20908952432
Maharashtra,2024,2,412207.0,23245686,21383145371
Maharashtra,2024,2,410206.0,21917167,21993126922
Maharashtra,2024,3,410501.0,51594896,38484342016
Maharashtra,2024,3,411057.0,46700269,37628700658
Maharashtra,2024,3,411033.0,37518718,31314411947
Maharashtra,2024,3,411014.0,35577658,28699852948
Maharashtra,2024,3,421302.0,33612991,34880819261
Maharashtra,2024,3,412105.0,25916980,23835315413
Maharashtra,2024,3,431136.0,24679208,22782887454
Maharashtra,2024,3,412207.0,23931095,21839416579
Maharashtra,2024,3,410206.0,23528895,23637688249
Maharashtra,2024,3,411041.0,22165110,18613399489
Maharashtra,2024,4,410501.0,55813356,42271781255
Maharashtra,2024,4,411057.0,48685493,38546349566
Maharashtra,2024,4,411033.0,40089761,33265873367
Maharashtra,2024,4,421302.0,38022094,39140465938
Maharashtra,2024,4,411014.0,36870061,29515984174
Maharashtra,2024,4,412105.0,28332242,26060076212
Maharashtra,2024,4,410206.0,26410188,26031085957
Maharashtra,2024,4,431136.0,26321782,24987155902
Maharashtra,2024,4,412207.0,25338762,22834689989
Maharashtra,2024,4,411041.0,23630828,19371124945
Manipur,2018,1,795004.0,12606,23682934
Manipur,2018,1,795001.0,8487,10244715
Manipur,2018,1,795133.0,4140,6458893
Manipur,2018,1,795130.0,4015,1947353
Manipur,2018,1,795138.0,4012,3186030
Manipur,2018,1,795009.0,3749,4170135
Manipur,2018,1,795149.0,3632,3526963
Manipur,2018,1,795008.0,3285,2936871
Manipur,2018,1,795002.0,3020,4270673
Manipur,2018,1,795148.0,2976,3058970
Manipur,2018,2,795004.0,18869,44371602
Manipur,2018,2,795001.0,11421,20780535
Manipur,2018,2,795138.0,10598,10328620
Manipur,2018,2,795130.0,8787,4411550
Manipur,2018,2,795148.0,8124,6416281
Manipur,2018,2,795008.0,7956,6424120
Manipur,2018,2,795149.0,7677,7402520
Manipur,2018,2,795133.0,7109,10382916
Manipur,2018,2,795009.0,6537,7127038
Manipur,2018,2,795010.0,5110,8471239
Manipur,2018,3,795008.0,22448,15778360
Manipur,2018,3,795004.0,22196,61681661
Manipur,2018,3,795001.0,15883,31271196
Manipur,2018,3,795138.0,10525,20443511
Manipur,2018,3,795133.0,8504,12631268
Manipur,2018,3,795148.0,7723,11875212
Manipur,2018,3,795132.0,6976,9049087
Manipur,2018,3,795149.0,6292,9524903
Manipur,2018,3,795009.0,6228,10405424
Manipur,2018,3,795010.0,5771,11283040
Manipur,2018,4,795004.0,32711,95104887
Manipur,2018,4,795001.0,19824,48128338
Manipur,2018,4,795138.0,12501,27087023
Manipur,2018,4,795133.0,10795,19534498
Manipur,2018,4,795148.0,9494,18953990
Manipur,2018,4,795132.0,7849,13377221
Manipur,2018,4,795149.0,7506,16701063
Manipur,2018,4,795002.0,7121,22565427
Manipur,2018,4,795107.0,7028,25299900
Manipur,2018,4,795008.0,6971,12533404
Manipur,2019,1,795004.0,35245,109634944
Manipur,2019,1,795001.0,24838,56727468
Manipur,2019,1,795002.0,12432,25977979
Manipur,2019,1,795138.0,11157,22901903
Manipur,2019,1,795133.0,9791,21402955
Manipur,2019,1,795148.0,9570,19123565
Manipur,2019,1,795132.0,9340,18235018
Manipur,2019,1,795107.0,8646,23565469
Manipur,2019,1,795149.0,8393,24871787
Manipur,2019,1,795128.0,8185,27756732
Manipur,2019,2,795004.0,36187,120781209
Manipur,2019,2,795001.0,28023,77389135
Manipur,2019,2,795002.0,10533,30009543
Manipur,2019,2,795138.0,9739,27248719
Manipur,2019,2,795133.0,8834,21011673
Manipur,2019,2,795148.0,8578,18484663
Manipur,2019,2,795107.0,8437,25768354
Manipur,2019,2,795149.0,7257,20388901
Manipur,2019,2,795128.0,7150,23400318
Manipur,2019,2,795132.0,6820,16466061
Manipur,2019,3,795004.0,49341,143342579
Manipur,2019,3,795001.0,34428,100742931
Manipur,2019,3,795002.0,16183,38435547
Manipur,2019,3,795107.0,12606,31413051
Manipur,2019,3,795138.0,12455,31596560
Manipur,2019,3,795133.0,11331,21911206
Manipur,2019,3,795148.0,10206,20197259
Manipur,2019,3,795103.0,10097,21276889
Manipur,2019,3,795128.0,9626,31349106
Manipur,2019,3,795149.0,9541,25778923
Manipur,2019,4,795004.0,85163,284142574
Manipur,2019,4,795001.0,41607,123799618
Manipur,2019,4,795002.0,19150,43657710
Manipur,2019,4,795133.0,16045,32936175
Manipur,2019,4,795138.0,14997,36046486
Manipur,2019,4,795107.0,14246,38601355
Manipur,2019,4,795148.0,13841,28618094
Manipur,2019,4,795149.0,12308,32634117
Manipur,2019,4,795103.0,12270,28917721
Manipur,2019,4,795010.0,10612,24985787
Manipur,2020,1,795004.0,387305,1585768079
Manipur,2020,1,795001.0,29338,71746308
Manipur,2020,1,795002.0,23472,49969749
Manipur,2020,1,795133.0,19760,39998266
Manipur,2020,1,795138.0,18804,45574901
Manipur,2020,1,795003.0,18491,62464386
Manipur,2020,1,795148.0,16024,34279598
Manipur,2020,1,795107.0,15648,36913497
Manipur,2020,1,795103.0,15607,35641603
Manipur,2020,1,795149.0,14785,35928977
Manipur,2020,2,795004.0,434372,1785185559
Manipur,2020,2,795133.0,37798,78140998
Manipur,2020,2,795138.0,30249,75820289
Manipur,2020,2,795001.0,30163,64637546
Manipur,2020,2,795002.0,28649,64115117
Manipur,2020,2,795103.0,26957,48348963
Manipur,2020,2,795148.0,26952,63698750
Manipur,2020,2,795149.0,25348,54447798
Manipur,2020,2,795128.0,22004,60475365
Manipur,2020,2,795010.0,21593,40070674
Manipur,2020,3,795004.0,668121,2783564813
Manipur,2020,3,795133.0,39633,91377857
Manipur,2020,3,795001.0,37763,100794824
Manipur,2020,3,795138.0,37003,90478654
Manipur,2020,3,795002.0,32589,85557701
Manipur,2020,3,795103.0,30393,65449503
Manipur,2020,3,795148.0,29878,73091135
Manipur,2020,3,795128.0,29127,88214854
Manipur,2020,3,795149.0,28473,67187829
Manipur,2020,3,795010.0,24695,55104065
Manipur,2020,4,795004.0,735821,2994638886
Manipur,2020,4,795001.0,50986,166310983
Manipur,2020,4,795133.0,45765,129937731
Manipur,2020,4,795138.0,41754,122532691
Manipur,2020,4,795002.0,39018,113247697
Manipur,2020,4,795148.0,35670,102124943
Manipur,2020,4,795103.0,34654,90732238
Manipur,2020,4,795128.0,32853,117549054
Manipur,2020,4,795107.0,31876,92161645
Manipur,2020,4,795149.0,30448,88653312
Manipur,2021,1,795004.0,1557689,4521302248
Manipur,2021,1,795001.0,47326,162912663
Manipur,2021,1,795002.0,39543,115764588
Manipur,2021,1,795133.0,35007,128099048
Manipur,2021,1,795138.0,34160,120845509
Manipur,2021,1,795148.0,30444,95740715
Manipur,2021,1,795107.0,29678,91689030
Manipur,2021,1,795103.0,28626,88442534
Manipur,2021,1,795128.0,28339,117955875
Manipur,2021,1,795149.0,26145,92674946
Manipur,2021,2,795004.0,2185030,5211049973
Manipur,2021,2,795001.0,46325,131734104
Manipur,2021,2,795133.0,44948,144473238
Manipur,2021,2,795138.0,42030,122133179
Manipur,2021,2,795002.0,41066,111647241
Manipur,2021,2,795128.0,38339,126121651
Manipur,2021,2,795148.0,38043,110126804
Manipur,2021,2,795103.0,35832,89128017
Manipur,2021,2,795107.0,35141,106224480
Manipur,2021,2,795149.0,28651,84575734
Manipur,2021,3,795004.0,2823956,6823004582
Manipur,2021,3,795001.0,63235,207496232
Manipur,2021,3,795133.0,53340,176697938
Manipur,2021,3,795002.0,52916,166795951
Manipur,2021,3,795138.0,51630,164039582
Manipur,2021,3,795128.0,51217,179539019
Manipur,2021,3,795148.0,47825,145269737
Manipur,2021,3,795107.0,43620,131825036
Manipur,2021,3,795103.0,42874,122545389
Manipur,2021,3,795149.0,35644,122341898
Manipur,2021,4,795004.0,3416235,8509771292
Manipur,2021,4,795001.0,80571,271500637
Manipur,2021,4,795002.0,62748,205142972
Manipur,2021,4,795133.0,60364,204797473
Manipur,2021,4,795138.0,58879,187064826
Manipur,2021,4,795128.0,54120,203958848
Manipur,2021,4,795148.0,53342,150150678
Manipur,2021,4,795107.0,49515,143644493
Manipur,2021,4,795149.0,42501,148358607
Manipur,2021,4,795103.0,41864,121139819
Manipur,2022,1,795004.0,3869356,9537639097
Manipur,2022,1,795001.0,87098,289715783
Manipur,2022,1,795002.0,69943,219152371
Manipur,2022,1,795138.0,69278,217457161
Manipur,2022,1,795148.0,67820,179456881
Manipur,2022,1,795133.0,64420,222493009
Manipur,2022,1,795128.0,58936,213716655
Manipur,2022,1,795107.0,56033,164219915
Manipur,2022,1,795149.0,50677,172077930
Manipur,2022,1,795130.0,47315,138828053
Manipur,2022,2,795004.0,4573299,10202669170
Manipur,2022,2,795001.0,103360,328026662
Manipur,2022,2,795002.0,84068,250002708
Manipur,2022,2,795148.0,80833,192486884
Manipur,2022,2,795138.0,73873,222746776
Manipur,2022,2,795133.0,68627,249690972
Manipur,2022,2,795107.0,60583,167710615
Manipur,2022,2,795130.0,56502,143292535
Manipur,2022,2,795128.0,55970,193974478
Manipur,2022,2,795149.0,50379,169332378
Manipur,2022,3,795004.0,4302756,9730640425
Manipur,2022,3,795003.0,300051,680012370
Manipur,2022,3,795001.0,159116,418419058
Manipur,2022,3,795128.0,128345,335796943
Manipur,2022,3,795103.0,115879,274869023
Manipur,2022,3,795002.0,90949,263713678
Manipur,2022,3,795148.0,86932,198139322
Manipur,2022,3,795138.0,80059,227730676
Manipur,2022,3,795133.0,68707,234564425
Manipur,2022,3,795130.0,66313,154921111
Manipur,2022,4,795004.0,4334975,9947583590
Manipur,2022,4,795103.0,206973,479899121
Manipur,2022,4,795001.0,151452,395569197
Manipur,2022,4,795138.0,127631,339597446
Manipur,2022,4,795003.0,117634,289439628
Manipur,2022,4,795002.0,106022,276026599
Manipur,2022,4,795148.0,90628,222872265
Manipur,2022,4,795129.0,77019,205922863
Manipur,2022,4,795133.0,75053,243754919
Manipur,2022,4,795130.0,68326,165211575
Manipur,2023,1,795004.0,456363,1240769088
Manipur,2023,1,795001.0,216068,533198852
Manipur,2023,1,795002.0,184478,424538778
Manipur,2023,1,795148.0,139469,341554432
Manipur,2023,1,795133.0,129584,377823851
Manipur,2023,1,795138.0,121384,330598046
Manipur,2023,1,795130.0,115555,271637070
Manipur,2023,1,795107.0,95337,219388903
Manipur,2023,1,795132.0,91792,250420218
Manipur,2023,1,795149.0,85573,241112692
Manipur,2023,2,795004.0,224651,619969789
Manipur,2023,2,795001.0,108635,258134076
Manipur,2023,2,795002.0,93433,226003227
Manipur,2023,2,795148.0,68329,177527055
Manipur,2023,2,795138.0,60088,169010290
Manipur,2023,2,795133.0,59148,178002651
Manipur,2023,2,795130.0,56614,149763497
Manipur,2023,2,795132.0,46117,131255670
Manipur,2023,2,795116.0,44761,127950386
Manipur,2023,2,795128.0,43524,139367008
Manipur,2023,3,795004.0,148271,617891060
Manipur,2023,3,795001.0,67657,265735835
Manipur,2023,3,795002.0,48464,186760311
Manipur,2023,3,795116.0,39700,139581289
Manipur,2023,3,795138.0,35077,147156182
Manipur,2023,3,795133.0,29407,134382455
Manipur,2023,3,795148.0,25951,107467333
Manipur,2023,3,795107.0,25007,120355686
Manipur,2023,3,795005.0,24630,81747354
Manipur,2023,3,795008.0,23792,85892147
Manipur,2023,4,795004.0,317336,1029659784
Manipur,2023,4,795001.0,164914,495870147
Manipur,2023,4,795002.0,114817,342209107
Manipur,2023,4,795133.0,92536,320284415
Manipur,2023,4,795148.0,82951,224310342
Manipur,2023,4,795138.0,79339,273698113
Manipur,2023,4,795116.0,66209,182737605
Manipur,2023,4,795010.0,62224,209556181
Manipur,2023,4,795128.0,59783,207999456
Manipur,2023,4,795130.0,58728,203800703
Manipur,2024,1,795004.0,522564,1278736066
Manipur,2024,1,795001.0,272378,602213803
Manipur,2024,1,795002.0,232614,477509489
Manipur,2024,1,795133.0,180986,448622909
Manipur,2024,1,795148.0,168488,349051161
Manipur,2024,1,795138.0,141570,365749649
Manipur,2024,1,795130.0,120210,278046326
Manipur,2024,1,795132.0,111119,245910466
Manipur,2024,1,795116.0,110428,243330950
Manipur,2024,1,795010.0,99886,243594525
Manipur,2024,2,795004.0,660752,1473263988
Manipur,2024,2,795001.0,343019,689047646
Manipur,2024,2,795133.0,277082,552442120
Manipur,2024,2,795002.0,273909,558885890
Manipur,2024,2,795148.0,233202,378230911
Manipur,2024,2,795138.0,203199,447840056
Manipur,2024,2,795130.0,167088,310464099
Manipur,2024,2,795116.0,146491,271249543
Manipur,2024,2,795128.0,140782,339271105
Manipur,2024,2,795132.0,137654,269629265
Manipur,2024,3,795004.0,553269,1126439245
Manipur,2024,3,795002.0,429855,821447330
Manipur,2024,3,795001.0,428818,863162768
Manipur,2024,3,795128.0,353823,803939100
Manipur,2024,3,795133.0,296315,576237203
Manipur,2024,3,795148.0,257345,442756326
Manipur,2024,3,795138.0,219457,452370523
Manipur,2024,3,795010.0,218276,456325956
Manipur,2024,3,795130.0,210421,386424934
Manipur,2024,3,795116.0,209160,360141570
Manipur,2024,4,795004.0,542143,1184198252
Manipur,2024,4,795002.0,407745,801956957
Manipur,2024,4,795001.0,406160,871162866
Manipur,2024,4,795133.0,346241,631528659
Manipur,2024,4,795128.0,325652,760980202
Manipur,2024,4,795148.0,240231,444998099
Manipur,2024,4,795116.0,238687,429096634
Manipur,2024,4,795010.0,216407,443886989
Manipur,2024,4,795130.0,199417,394124809
Manipur,2024,4,795138.0,193286,399280596
Meghalaya,2018,1,793002.0,6326,6240111
Meghalaya,2018,1,793001.0,5245,8652692
Meghalaya,2018,1,793101.0,3563,4766271
Meghalaya,2018,1,793210.0,3343,5290589
Meghalaya,2018,1,794105.0,2197,2975311
Meghalaya,2018,1,794001.0,1873,1540690
Meghalaya,2018,1,793151.0,1551,1429788
Meghalaya,2018,1,793004.0,1549,2521412
Meghalaya,2018,1,794101.0,1494,1672332
Meghalaya,2018,1,794104.0,1448,2307283
Meghalaya,2018,2,793001.0,7159,14913055
Meghalaya,2018,2,793002.0,6136,10310363
Meghalaya,2018,2,793101.0,5129,7424696
Meghalaya,2018,2,793210.0,4566,9791291
Meghalaya,2018,2,794001.0,2982,4358257
Meghalaya,2018,2,794105.0,2973,5665656
Meghalaya,2018,2,793011.0,2765,4038236
Meghalaya,2018,2,793022.0,2668,3708246
Meghalaya,2018,2,793004.0,2396,5164910
Meghalaya,2018,2,794101.0,1990,3441095
Meghalaya,2018,3,793002.0,11883,14458549
Meghalaya,2018,3,793001.0,11765,25835261
Meghalaya,2018,3,793210.0,7878,14188320
Meghalaya,2018,3,793101.0,7087,13434015
Meghalaya,2018,3,794105.0,4254,7160225
Meghalaya,2018,3,793011.0,4002,10857672
Meghalaya,2018,3,794101.0,3971,6539166
Meghalaya,2018,3,794001.0,3734,6456456
Meghalaya,2018,3,793004.0,3724,8621736
Meghalaya,2018,3,793018.0,2921,3690909
Meghalaya,2018,4,793001.0,15970,40796935
Meghalaya,2018,4,793002.0,14358,28490192
Meghalaya,2018,4,793210.0,10538,23552875
Meghalaya,2018,4,794105.0,9404,14388348
Meghalaya,2018,4,793101.0,9221,21905952
Meghalaya,2018,4,793200.0,7828,6620808
Meghalaya,2018,4,794001.0,6102,11176949
Meghalaya,2018,4,793011.0,5184,13068702
Meghalaya,2018,4,794101.0,5179,10377005
Meghalaya,2018,4,793004.0,4851,13033140
Meghalaya,2019,1,793002.0,28260,47614066
Meghalaya,2019,1,793001.0,20618,46460197
Meghalaya,2019,1,793210.0,14958,28395154
Meghalaya,2019,1,793101.0,14090,29092921
Meghalaya,2019,1,794105.0,8432,16562927
Meghalaya,2019,1,793200.0,7527,9756768
Meghalaya,2019,1,793011.0,6472,12712694
Meghalaya,2019,1,794001.0,6386,10540968
Meghalaya,2019,1,793007.0,6077,13402205
Meghalaya,2019,1,793004.0,5923,14086152
